label,tweet,id
1,deal with you bitches when I feel like it,9018
2,"RT @rickygervais: Have a great day, you lovely fellow apes :) http://t.co/jZL7filv0q",9019
1,Im tired of these bitches actin like they loyal lol,9020
0,@YourDudeFerg gay fags,9021
1,This niggga said I be branding bitches &#128569;&#128514;&#128514;&#128514;&#128514;&#128527;,9022
2,@_shegotthis yellow rice black beans and pork chop sis,9023
1,do they even make dresses any more that have straps &amp; cover your ass? Some of us have no tits &amp; a big ass. I will settle for a trash bag,9024
1,@_StarrHall_ @Rene_gadeCowboy I am absolutely speechless.That bitch is CRAZY.,9025
1,love females but hate bitches,9026
1,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really""",9027
1,RT @HellaRatchet: #FreshmanAdvice Rolling backpacks get all the bitches,9028
1,A miserable bitch is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,9029
2,RT @chughes717: @TyZebruh trash cans are always demanding new music from the gawd Tyga,9030
0,@SMASEY you're such a faggot,9031
1,RT @iDntWearCondoms: A woman never cheated unless a man drove her to do it... Men only cheat for new pussy,9032
2,@FightNightX @NMF4Life khan has been facing nothing but trash since his L to Garcia,9033
1,RT @TheMav41: Now a days people find the littlest and dumbest things to bitch about. It's pathetic.,9034
1,"""@TweetGameLazy: I can ride your bitch with no handle bars""",9035
1,"My name is Bryanna you can find me at @1bree_bree, I'm the baddest bitch you'll meet, because everybody wants to be me&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;",9036
2,"@thelovemaster ""I'm gonna nip you right in the bud!""",9037
0,@jakiekoelewijn nigga who's bitch u fucking cracker get your gay ass out my mentions.,9038
1,@FlyGuyChanze lol you tell that bitch,9039
1,I'm bout to start singing and shit lol hoes going crazy or this nigga August,9040
0,Karmas a bitch and so are you. You'll be getting along just fine real soon.,9041
2,Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;,9042
1,Hahaha I see you niggah &#128064;&#128517;,9043
1,"@Shitter_Gape @OptimisticDoom 
Hey...hoe di doe...dat is funny if its da girl",9044
2,"RT @KatiePavlich: Charlie Crist doesn't have any more political parties to join, but he could become a spokesman for a fan company.",9045
1,RT @CurrenSy_Spitta: I will not buy your bitch no red bottoms.... So don't even worry bout that cuzzo..,9046
1,RT @scotty160: I blatantly believe that men look creepy as shit with a ghetto ass mustache,9047
1,@KILLQuana choke on something hoe,9048
1,RT @JayOnDatAss: All these girls saying nobody can put em up with em. Dont no nigga want a bitch as a girlfriend fix that shit,9049
1,Don't make me make you fall in love with a bitch* like me,9050
1,"I be waiting for a bitch to sneak diss , I'm @-ing IDC &#128514;&#128581;",9051
1,RT @MiraGotTheJUICE: Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/7PzRbWX0NU,9052
1,' Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .,9053
1,"nobody bout their actions, you all pussy",9054
1,@chanel_2Playa @TODDIE_soPLAYER nigga you proud of 80% I was in that bitch 99.99% the .01% is from me going to get the weed out the car,9055
1,Follow my nigga cg_bugatti Niggaz hated nd flagged his possibly Fucked ya bitch that's why y'all&#8230; http://t.co/FRf23wlLbv,9056
0,@JRise88 shut up you stupid bitch,9057
2,"RT @seanmdav: Since I know you're wondering, @blakehounshell: No, Cracker Barrel is not a place to buy barrels full of crackers.",9058
1,"RT @igbanamibani: &#8220;@DevJayAintShit: these hoes ain't loyal &#128557;

https://t.co/TSb0xljRNy&#8221;lol",9059
1,Wait. What in the mudda cunt hypocrisy,9060
2,My nig kkeldalegend took me out for some more of that good old New Orleans soul food! http://t.co/vCBKAcQBHV,9061
1,RT @souljaboy: @kmichelle crank that shitty pussy yuuuuuuuuuaaaaaaa &#128169;&#128169;&#128169;&#128169;&#128169;&#128169;&#128169;&#128169;,9062
1,I'm the crazy bitch that will call you 10 times in one hour,9063
1,i have to be the taller older bitch,9064
1,Bitches be in they feelings to much like live bitch,9065
1,@YamanakaValerio bitch it's not til Thursday,9066
1,"@Mr__Rude I fucking hate you lmao but thank you, little dick van dyke",9067
2,Can't beat a score of 12 on flappy bird #givingup,9068
1,RT @FuckHisTattoos: Niggas! Stop giving these hoes Attention! How About retweeting True beauty instead of retweeting these half naked MF.,9069
1,RT @FriendlyAssh0le: when bitches talk about their bf 24/7 http://t.co/kDEBRyK5eR,9070
1,I was getting to the business while you was chasing the bitches,9071
1,"RT @SheisJasNicole: Them hoes are temporary, but a good woman will always be a good woman.",9072
1,maybe bitches will stop talking about this dude omari one day,9073
1,RT @UrsTruly_Jessie: These bitches is actors out here,9074
1,"RT @iAmScottyBravo: I hate when old bitches&#128117; wear clothes these young hoes be wearing&#128135;&#128089;&#128096;, like stay yo ass&#9995;&#128530; in yo age group",9075
1,Shittin on all my old hoes,9076
1,Why do yall bitches act so childish,9077
1,"@RobinFury Drake is bitch made for that, likes Phonte so much and won't do a track over that....",9078
2,"People, RT this picture far and wide, if for no other reason than it makes teabaggers with poor spelling really angry http://t.co/gygRzYCIjq",9079
1,He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything,9080
0,@Herfarm Move out of our country teabaggers!,9081
1,RT @titaaaR15: Dumb bitch,9082
1,All these bitches wanna be like Kim K and fuck their way into being rich but it don't work like that. Get a degree &amp; work a desk job you hoe,9083
2,colored denim makes me puke,9084
0,@lnsightful @zT_Supreme @uncr4fted @yoPapi_chulo omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot,9085
1,"You never invite me anywhere, yet you bitch about it when I do it to you? No.",9086
1,Hope y'all kno wen u eat pussy u one inch away from death.,9087
0,"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;",9088
1,"@ImToBlame listen cuntrag whore bitch, shit be expensive as fuck, man. We had to do PR first that one year, this year was the wedding so.",9089
0,Dyke bitches kill me thinkin they really got hoes lol,9090
1,@Are_Ohh_Bee bitch see you then then bitch. And good luck to you.,9091
1,&#8220;@ComedianSpank: Where the hoes at&#8221; shit u got em,9092
1,Drake gets the bitches,9093
1,My nig Todd Gurley a beast,9094
1,RT @kxnggerald: unemployed niggas be having all the hoes &#128514;&#128546;,9095
2,"@antiamnesty @AppSame @WhiteHouse 
I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin.",9096
2,@Ish_MallyMal August is trash,9097
1,RT @Mdizzle9000: this dumb bitch said....RT @MsVaVaVoom No matter what a man says the only way he'll truly respect you is if u hold out sex,9098
1,"@SKEEerra thanks, the bitch that proofread my tweets on vacation this week...",9099
1,RT @PRAYINGFORGEMS: the timeline boring because all the hoes out right now probably getting fucked or planning too,9100
2,"Perhaps Ezra Miller is the first crack toward changing that, regardless of whether he identifies as queer over gay.",9101
2,#2013Faves RT &#8220;@grahamorama: #Snoop and #Justin are having so much fun at this Charlie Wilson tribute #BETAwards https://t.co/C6NHwUBlXN&#8221;,9102
2,RT @OnionSports: Yankees Unveil Beautiful Derek Jeter Cage In Monument Park http://t.co/vv6urct4jd http://t.co/gWBNHDyhMl,9103
1,The TL talkin about eatin pussy and u watchin soccer? Ur a grade A faggot RT @KillaKev27: This game is crazy !!!,9104
1,Leg day made me it's bitch.,9105
2,Beans that were yellow before Friday night are brown now-a few green leaves curled-frost but not freeze-bean size reduced - top end shrinks,9106
1,He's a bitch.,9107
0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,9108
1,"' Club solo 1 deep , fuck a valet cause I parked on the street , lordddd knows &#1041243; You can't trust these hoes ,... http://t.co/WcD3V5sej2",9109
1,RT @ShowMeATittie: LMAO bruh RT @BlazeTheGreat_: Oooooo let me find a shooting star so I could wish a bitch would http://t.co/9dqLU7dZrY,9110
1,"I wonder when twerking dies, what will all the hoes that became World Star famous lives be like? #wherearetheynow?",9111
1,Aye the part be treating the bitches too good &#128514;,9112
1,@beejohns1 is gonna find himself a redneck girl one of these days &#128143;&#128514;,9113
1,Ugly bitches know to get out the crib before the sun come up &#128514;&#128175;,9114
1,Just stop being a hoe God dammit bitch it ain't that hard,9115
1,RT @_prettygirl92: Life to short to be walkin round mad at bitches,9116
2,"@tyler_wilde I'm just saying, it's not like you were up against a bird-eating spider or something. Bet @Pseudobread coulda done it",9117
1,RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,9118
1,@ozwashere What the fuck is wrong with you. You can't call urself a man if u call a girl a bitch. Ur a fuckin loser bro,9119
2,RT @MikeTInnes: @AaronWorthing @corrcomm @Icampintense @CarolCNN @CNN So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;,9120
1,RT @jay_gee24: Damn it wigga &#128514;&#128514;&#128514;&#128514;,9121
1,&#8220;@inHERribs: is it too early to put your face in some pussy?&#8221; Bul never to early for breakfast,9122
1,Twatch sounds like twat.,9123
1,You do something different you turn out a hoe,9124
1,@BreezyPetey at least he went up and wasn't a bitch,9125
2,"RT @navy8r: ""@Sierra0559: Hey @BarackObama , the jig is up. Even democrats are through with you. #ReasonToExitAnObamaSpeech"" dems are raci&#8230;",9126
1,"@Darth_Snuff I'd sell anything if people are willing to buy it, how highly do prostitutes think of their pussy to sell that",9127
1,RT @iRealFrankOcean: It goes from &#8220;babe&#8221; to &#8220;bitch&#8221; &#8220;I love you&#8221; to &#8220;I hate you&#8221; &#8220;I need you&#8221; to &#8220;fuck you&#8221; &#8220;you&#8217;re my everything&#8221; to &#8220;you&#8217;&#8230;,9128
1,@sbsylvester @hunterbuch66 @kieffer_jason y'all some pussy ass niggas,9129
1,@JuliaDBrock I'm not a bitch. Take it back.,9130
1,I'm fucking around with two bitches but i never made those hoes my mistress,9131
0,I knows y'all white folk only be playin wit me. I colored and I knows my place,9132
1,"laughing on the inside thinking ""that's what yo bitch ass get, fuck boy"".",9133
1,RT @Now_Thats_Fresh: Lmao you gotta chill RT @FlyoutChase: You bitches still fat,9134
0,My neighbors be sick when i wake um up to all this nigger music ctfu,9135
1,"""@BestProAdvice: The facts on tattoos...tattoo http://t.co/ZwnbhpDZ8e"" he's a pussy with not tattooing them nipples",9136
1,@kayliefarmer Its funny and it has that blond bitch on it,9137
1,She fuck with me cause I ain't no bitch .,9138
1,"RT @NinoDemayo: Chicks wait til their hair is all broken down to go natural in their 30s, but bitch about the young Carter's fro from birth&#8230;",9139
1,Ya bitch basic if she trippin off your social networks profiles.,9140
1,Ew I hate when ratchet ass hoes post 'stranger danger' ewww bitch,9141
1,@Badbitch_Amen @JoeAnoaiReigns I put this bitch to shame&#128514;&#128514;,9142
2,RT @tishforprez: that pointy nail game is for da birds.,9143
2,This hot chocolate and Famous Amos too bomb right now,9144
1,Boozer so trash,9145
1,@PacDaGoat neck TITTIES then pussy,9146
2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/KhSV319gh9,9147
2,#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0,9148
1,RT @summerdawn_1996: @Trestin_Galore_ I know cunt nugget &#128514;&#128514;,9149
1,Gucci feel like jeezy pussy outchea you tried to kill me and wasn't successful. Nigga lucky Gucci ain't tried to down him,9150
0,"@moneydriven @2ManyLouboutins glad about your uncle, another stupid faggot off the world, hopefully you next.",9151
1,@grrizzIy @YUNGxSMBA the only place for a ho in the garden,9152
1,No. A dog like that needs bitches and he ain't ever gonna get bitches with that on him &#128530;&#128548;,9153
0,@CarelessOne92 you styl gotta get dem tweets off my nig,9154
2,@VoiceofaPatriot Now now&#8230;that bird is one of God's creatures :-),9155
1,"I hope you wrapping it up! Give that pussy a break! All them niggas you fuckin, never been on a date &#128553;",9156
1,1 time for the lonely hoes watching #Scandal re runs,9157
1,If my bitch wear a bacon bra....im taking that ass to funky town,9158
1,RT @MooreHnter: How to get bitches http://t.co/yUOqmgHvbf,9159
1,RT @saucygyro: @_WhitePonyJr_ ugly bitch has blood on her hands for her whore ways,9160
1,Let a niggah try me,9161
1,@Billythathird @Dimi_Artale aye were da fawking ginzos of fawking queens and fawking nassau,9162
2,"Sitting alone watching White Chicks, no pants, fuzzy blankets, tea || turn up",9163
1,"Where's my money, bitch?",9164
1,"RT @OnlyRosee: The way Tricksnipers act is just ugh. 89% of them are Chief Keef, Soulja Boy niggers. Absolute sewage waste",9165
1,RT @RobIsRandomAF_6: &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x,9166
1,@boxingscene Danny will be in deep deep water at 147 too many badass sons of bitches up there,9167
1,@espinosa_32 you're a bitch,9168
1,Basic bitch no chill &#128514;,9169
2,#BlessJesus The #Crown of HIS head to the sole of HIS feet,9170
0,@EleyCome_EleyGo @caykelly16 movies don't matter as long as you do coon shit with coons you're a nigga!,9171
1,Angel stop rting that fugly bitch,9172
1,RT @OGTREEZ: Lol niggas only act nice when they think pussy is the reward. https://t.co/tH6QOq4Nep,9173
1,Happy Easter you dirty sons a bitches! #NFG #WGE #FindTheEggs #EggsAreInHerAss http://t.co/pNQLgWzNd3,9174
1,"That's what I tell my hoes when they ain't throwing the neck RT ""@shibermetimbers: Aint nobody got time for that""",9175
1,RT @lungfiber: True life I'm an emotional clingy bitch,9176
1,Niggas go crazy over bitches now a days &#128541; like calm yo happy ass down,9177
1,"RT @HYPEBEASTAUSTIN: love one of you bucket headed hoes 

noway.",9178
1,Bad bitches is the only thing that like,9179
1,A nicca still tired from last night ... Wtf!!,9180
1,@RFam2550 shut up faggot,9181
1,"i am one of those people who needs reassurance so damn often, that i'm not the ugliest bitch in the world.",9182
1,I love how Everybody bitches about heat fans when we win but if they lose all the haters are 10x more obnoxious,9183
2,@Kummar_King I volunteer to be guinea pig and help test it out &#128527;&#128587;,9184
1,"@mikecheck_123 try this one Mikey, none of that hick shit...http://youtu.be/Thls_tMuFkc",9185
1,"""These hoes ain't loyal""",9186
1,@justinmiculka01 oh what hoe is she trippin bout then,9187
0,' This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .,9188
1,These bitches loud for no reason,9189
1,"RT @wb_kaylaa: Fake bitch : hey girl 

Me:&#128133; http://t.co/GDiiwRDgNO",9190
0,"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S",9191
1,@_bradleey LMFAOOOO yooo I lost my elevator pass &#128557;&#128557; now I can't even share it ...bitch wants me to go get another one &#128530;even tho she knows me,9192
1,"Me to @sarayeagley ""Caffenate me, bitch"" because I don't know how to use Dave's coffee maker #struggles #CLEadventures",9193
1,"@That1guyJeff Low blow, cuntface. How many times the Yanks beat us in the playoffs these last 8 or so years?",9194
2,RT @Henry_3k: When I was little I remember laying horrified in bed as hand puppets held a mock trial convicting me of putting my hand up th&#8230;,9195
1,@LornaLovesMatt @delon03 @aaryneliza poor poor parker has nothing...without aaryn 2 bitch about no 1 would even know he was around a looser,9196
1,&#8220;@girlideas: why do bitches stand like this? &#128563;&#128541; http://t.co/QQ9vQyLru1&#8221; she wanted to be in MJ's smooth criminal video so bad..,9197
1,I'm boutta deck this bitch in the face .,9198
1,young buck wanna eat!!.. dat nigguh like I aint fuckin dis up again,9199
1,"RT @FumingTurnip: @PatVPeters O didn't know?!? Sure, he's a little bitch. Valerie Jarrett on the other hand, you betcha. That guy knows eve&#8230;",9200
2,RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS,9201
1,My niggah my niggah...,9202
1,Sometimes a bitch needs to struggle to get where she going RT @odotkay: @viaNAWF sometimes. Some shit just an extra $30.,9203
1,These niggas groupies they act worse than these hoes do,9204
1,@GociveiX you egg spam bitch,9205
1,I have officially earned my right to bitch about things for the next two years! Yay!,9206
1,Bitch had a redbook account with all selfies on the add like bitch no tricks wanna see yo face,9207
1,&#8220;@M_Rad: You was with the bitch with the fat ass &#128514;&#8221;only way to live when u young that shit gonna get old tho and have a lot of dents in it,9208
2,"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow.",9209
0,RT @WaavyLee: His balls ashy RT @Yattabing: @Trelaire1st: Real women do this http://t.co/VG5DBqH8aT&#8221; and real faggots let em do that.. Smh,9210
1,Yo pussy ain't shit unless you had some @MagicJohnson in it,9211
1,@kieffer_jason nigga u just called me a bitch last time i check im a fucking nigga get out there and ill show u what a real fight like,9212
2,All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,9213
1,"Fight me you tubby bitch ""@JoseCanseco: I'll fight anyone&#8221;",9214
2,PND is my jigga man.,9215
1,Love fat hoes n tight clothes n granny panties seeeexxaaaay.,9216
2,I had froyo with brownies for dinner tonight. Being an adult is making these executive decisions,9217
2,My baby guinea pig is so cute #Adorable,9218
1,"RT @TevGonzalez: ""@Log_Popz: If you love her hide your bitch so you keep shorty""",9219
1,RT @fucktheseHOES__: Hate a bitch that run her mouth .,9220
2,"@TheJadedNYer oh, well turns out that baby aint mine! *does jig*",9221
1,This bitch looks like a tranny tho.,9222
1,RT @HeMightBeJason: Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage&#8230;,9223
1,@KayFLiii fuck bitches,9224
2,Jihadi propaganda ploy:US had Gulf countries publish pics of their pilots 2 deflect Sunnis anger from itself &amp; iran http://t.co/pFxYby2c15,9225
1,"Why beg for nudes when you could fuck that bitch and make a video. Staring yourself and you get some booty, win win.",9226
1,"You say it like they're a new toy, they're children you dumb bitch &#8220;@Knia_Amareee: Mixed Babies,I want one &#128525;&#128525;&#128525;&#128525; http://t.co/7riWuwamLz&#8221;",9227
1,RT @carharttdarlin: Trying to download iOS 8 but my phones a bitch,9228
1,If you're acting like more of a bitch than your bitch... there's a problem,9229
1,RT @ayoooitsjelly: some niggas act like straight up bitches,9230
1,breh it's a polygamist town in arizona if u wanna have bitches on deck move there,9231
1,"RT @tryna_be_famous: Like, when you're a hoe, how do u sleep at night?",9232
1,RT @WatchMyJumper: Seen theses niggas lose it all over a basic bitch,9233
1,I don't glorify dis shit but bitch I am what I am and it is what it is!,9234
1,Why is it always the fat bitches talking shit?,9235
1,I'm gonna kill bitches today.,9236
1,"&#8220;@KaayGQ: Sexy bitch, hope she bout it&#8221;",9237
1,But yall niggas wanna call these women hoes when they leave you for a nigga that appreciates her. Fuck you lil niggas.,9238
1,All these ratchet bitches killin Gossip Girl,9239
1,"RT @vanluvz1: My body thought we'd get an extra hr sleep but my brain decided to wake up 2 hrs earlier. 
My brains a bitch.",9240
1,RT @AndyyDotCom: You gotta be a weak bitch to let a couple tweets get you out of character.,9241
1,"@firemunky When did we become a nation of giant dripping whiny pussies, anyway?! MAKE THIS DUDE PRESIDENT! Of Iraq, even. He's the MAN!",9242
1,"Hahahhahaa RT @PrinceBama: Your boyfriend trash ma, stop tryna convince yourself otherwise in these tweets",9243
0,"""on my way to fuck your bitch in the name of The Lord"" - Mr. Race",9244
2,"You always buy me colored goldfish when my stash is low, and you are a constant inspiration to me and&#8230; http://t.co/nCPd8uSljf",9245
2,I almost stepped on a bird running around the floor ah they are so creepy,9246
0,"Yea alright redneck white trash""@CamoPearls: Stupid niggers hollering out their car going down the road trying to hit on me! Fuck y'all!""",9247
1,"Let's see how this goes &#128527; lol I'm using my coupon haha kik, dm, text, or if ya down tweet that hoe lolololol http://t.co/BHZRswkIY1",9248
1,@grrizzIy right in the fucking pussy,9249
2,Would you be interested in some eggplant? RT @NittyScottMC: twerk on me http://t.co/75UftRuVDZ,9250
1,@WyattNuckels @matt_petrie22 yeah nigga I get bitches and Matt's fucking gay as shit,9251
1,Oh you got a new bitch you think you got a new bitch ...,9252
2,RT @JustReIatabIe: when you die on flappy bird &#128514; http://t.co/Pu7uqxJFMc,9253
1,@Jessycaa_Rubi @O_ShitItsLaura Bitch you just an inch taller than me &#128079;&#128079; &amp; we normal height Jessyca and Daysi are just some short bitches &#128514;,9254
1,If this bitch new the amount of shit I spoke bout her on my twittah lol,9255
1,"she's a hoe, she's a slut, she's a freak.",9256
1,RT @unanswerdverses: did that bitch ever get out of ludacris's way?,9257
2,@npratc Explains why they're waving trash bags around over their heads.,9258
1,He don't even follow his bitch &#128514;,9259
1,"Ungrateful shit lol RT @DJSydneyLove: Is sending for me in a Uber the new way of tryna pay for pussy ? Cuz lol, pls don't.",9260
2,RT @SkinnieTalls: It's not as easy as you'd think to find an astronaut monkey outfit at the last minute.,9261
0,ahah fucking queer @KingJames kill urself,9262
2,"RT @hiteshrangra: Sonia never criticises @ArvindKejriwal . Kejriwal, who trashes every other leader, never criticises Sonia. Touching. #YoK&#8230;",9263
1,"damn @liltwist @diplo @LilTunechi &amp; @chrisbrown #fire ""flowers for the ladies &amp; dick for the hoes"" lol http://t.co/4XKUFnZc",9264
1,RT @iDntWearCondoms: I'm missing a few things I really need in my life: iPhone 6 iOS 8 ps4 some bitches and a new car.,9265
1,Erica so desperate she bragging bout flawging ass Scrapy eating her pussy... wow he ur baby daddy dumb bitch I'm sure u gave he dome as well,9266
1,"I hate when girls say ""forever alone"" like shut up your ""forever a hoe"" not forever alone so shut up before I get your dick breath on me",9267
2,"RT @BaileyAdams22: When Charlie Crist said ""Rick Scott, just too shady for the sunshine state"" http://t.co/0UShmogZDR",9268
1,"RT @angiecuh: Man, how you ""shittin"" on all these hoes when you're only cute with make up on ?&#9995;&#128564;",9269
1,"If you love somebody, you can't cheat, have hoes, do certain shit cause them limits type shit.",9270
1,RT @TexasHickspanic: Hey you!! Acting like a saint on twitter.. we think you're fucking weird you prude bitch.,9271
1,"Y'all can have these so called ""bad bitches"". I'm looking for a nerd like Rocky Balboa had.",9272
1,Shoot dice let yo hoe fade me,9273
1,RT @colin_weis: Step up into the gauntlet bitch nuts. I could use something to wipe my ass with,9274
1,These hoes everybody hoes lol go at any bitch bet u get her easy !,9275
1,@Rob215__ @thereal_2raw on god my bitch bad,9276
1,@kieffer_jason pussy,9277
1,@megynkelly next you could ask the grand wizard of the #kkk why so many are intolerant this poor soul's views. #cunt #tcot #frc #p2 #foxnews,9278
1,I can't take yo bitch if I can't see yo bitch...,9279
1,Feel like a bitch for calling the cops on people but I'd rather this bitch go to jail then someone get hit by a wreck less driver.,9280
2,&#8220;@CaptainYankee2: Two of the best Yankees Derek Jeter and Joe Torre #JoeTorreDay http://t.co/XMyxfDBKOX&#8221; @jordan_luree,9281
1,RT @TheKitchensHeat: Don't beef over no bitch..,9282
1,These shoes are going to be a bitch to break in tomorrow,9283
1,@noturavurage You can roll? And what you got to eat? Barter system my nig!,9284
1,OMG This bitch on the Tico wont STFU ALREADy!!!!,9285
1,we all went through so much shit together . I miss them bitches,9286
2,Next time you leave magic trash in my jacket try not to have your initials written on them. @whatupag http://t.co/tFV1cZtr,9287
1,@eze12373 I'll come rape your wife bitch boy,9288
1,@IvetteBrianna_ you better feel the love... I don't even show these hoes love lol,9289
1,RT @AC_Hussle: Niggas love cuffing hoes then acting surprised when they turn out to be hoes.,9290
1,My bae said u bitches watch y'all mouth lmao,9291
1,RT @CornerBoyP: Hoes b soo lost dey forget dey hoes.....,9292
0,"Dear Utah Polynesians: Again, stop acting black and speaking ghetto. Speak FOB, you ain't no ghetto niggaz.",9293
1,Ben will gett ya some pussy.. ben will get ya some head!,9294
0,RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck,9295
1,let the hoe ass falcons get steven wackson and our 1st rd pick,9296
1,"I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo",9297
1,"RT @YABOYLILB: teacher: eyes on your own paper

me: bitch i only have eyes for da paper

*throws cash everywhere*",9298
1,You following a whole bunch of bitches that look better than your girl don't do nothin but make you wanna cheat more,9299
1,@AmirEldouh @jwheels3 Ali is a hoe for that,9300
1,These bitches love sodaa,9301
1,108 MIL RT @SooMajor: And its cause of Romo bitch ass Dez &amp; Witten not eating,9302
1,"This bitch in ma bed got double D's that SHAKE. Ass like Trina, when I smack her ass it SHAKE. #Game #SHAKE #2013shit #tune #hornyfuck",9303
1,I ain't cutting my hair for u hoes at hc,9304
2,RT @green_eyed_doll: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....,9305
0,@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite,9306
2,#Yankees got beaten by a thug,9307
0,&#8220;@My_Fish_Died: You dammn Weed potheads are annoying af on Twitter&#8221; weed and pot are the same thing faggot,9308
1,"Shit that Seth says, ""It's fatter than my cunt.""",9309
1,"RT @ImNeverChillin: Any bitch that tell you ""I normally don't do this"" get ready for the best head/pussy you've ever got",9310
1,&#8220;@yeyo478: @Helenbabeey_ look at my benz bitch I've been the shit http://t.co/H0iXjZH0tZ&#8221;LMAOOO,9311
2,RT @anticvlum: Lol I'm litetally just a walking trash can,9312
1,These hoes crazy yo.,9313
1,I'm pretty sure I've never sat in the friend zone waiting for pussy. You gotta put your dick on the table and see what happens,9314
1,"we live in a world where drake can steal your hoes and make fun of you, shit crazy",9315
1,"""@witmyRUDEass: These newly gay bitches don't kno how shit works""",9316
1,"RT @abreumegan_: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title&#8230;",9317
1,"@AdamBaldwin Really?? Bro, that retard @SenTedCruz even missed the point of GreenEggs&amp;Ham! It means don't knock it til ya try it!",9318
1,RT @The_April_Fool: Fucking with them hoes! &#8220;@Marc_withdaC: &#8220;@CamBlunt: my nigga waka i hate it had to be him http://t.co/E12YlM2yVa&#8221; man t&#8230;,9319
0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,9320
1,@Dedicated_03 that ugly ass picture and thanks bitch,9321
2,He gets this bratty attitude from Brittany .... and its for the birds.,9322
1,@mjziccardi that mindless twat is shitting on hiphop hahahaha,9323
1,I'm lifted before I'm stiff out of this bitch,9324
1,Slut opp thot hoe,9325
1,"If she makes a good sandwhich and she give a good blowy, wife dat hoe up. That way you can eat while she eatting",9326
1,"Bitch I'm not about to eat ya pussy all day long..

I got a life.",9327
1,"RT @StealUrGirlBush: Like honestly if you are embarrassed to be around someone because of how they look, you're trash",9328
1,Lil dumb ass bitch I ain't fucking with you,9329
1,"RT @YBkalo: ""@CuhCuhCuh: bitches cant get the ios8 because they have over 10 gb of selfies cuh""&#128514;&#128514;&#128514;",9330
1,@Fatass_mee pussy,9331
2,RT @boominator: &#8220;@CureOurCountry: Rand Paul mocks Clinton with #HillarysLosers pics with failed candidates http://t.co/r8fjtCsJ5O http://t&#8230;,9332
1,@RussellTpot @ebgbz1 I am just saying.. I would beat you down like the bitch that you are... then put my foot on your neck and shoot you,9333
1,"RT @brownandbella: YASSSSSSSSSSSSSS!!!! RT @DearLeader10: Nothing wrong with Black girls having high dick standards, our pussy bomb nigga!",9334
0,@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one,9335
1,He sound like a bitch,9336
1,We don't pop out bitch we slide,9337
2,"RT @jewtanski: When you has a frownie, eats a brownie",9338
1,"RT @cosmeticJUNKiee: bitches be quick to say "" let me pull out my phone"" &#128514;&#128514;&#128514;",9339
1,RT @NachoPicasso: These fine bitches are prolly poopin and flat ironing they hair to no flex zone right now...,9340
2,"HOT #ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/XdpSzwj6sK #lnyhbt #tgdn",9341
